Epoch,V,BX_GSE,BY_GSM,BZ_GSM,N
2020-03-20 14:00:00,417.0,1.8,-3.1,-2.7,5.3
2020-03-20 15:00:00,410.0,1.8,-2.9,-2.3,5.2
2020-03-20 16:00:00,414.0,0.1,-3.7,-2.7,5.3
2020-03-20 17:00:00,402.0,2.9,-3.2,-2.3,5.3
2020-03-20 18:00:00,395.0,2.1,-2.2,-2.2,5.1
2020-03-20 19:00:00,415.0,-1.4,-2.0,-3.0,5.0
2020-03-20 20:00:00,405.0,-0.5,-1.7,-2.1,5.3
2020-03-20 21:00:00,414.0,-2.0,-2.2,-3.5,5.2
2020-03-20 22:00:00,406.0,-0.9,-2.1,-3.7,5.1
2020-03-20 23:00:00,394.0,2.2,-2.1,-2.8,4.4
2020-03-21 00:00:00,395.0,4.6,-2.2,-2.1,3.6
2020-03-21 01:00:00,398.0,6.0,-1.0,0.8,3.3
2020-03-21 02:00:00,423.0,4.9,-2.6,-0.7,3.9
2020-03-21 03:00:00,463.0,4.0,-1.1,3.4,4.7
2020-03-21 04:00:00,491.0,5.0,-2.9,-0.0,4.3
2020-03-21 05:00:00,480.0,-0.4,-0.8,-3.9,5.0
2020-03-21 06:00:00,494.0,0.8,-0.7,-1.6,4.3
2020-03-21 07:00:00,493.0,3.6,-0.3,-0.3,3.9
2020-03-21 08:00:00,498.0,3.0,-1.1,0.3,3.6
2020-03-21 09:00:00,507.0,2.2,-1.7,0.1,3.5
2020-03-21 10:00:00,532.0,2.2,2.3,0.8,3.0
2020-03-21 11:00:00,520.0,2.5,1.4,-0.2,2.9
2020-03-21 12:00:00,499.0,1.8,-0.5,-1.1,3.1
2020-03-21 13:00:00,483.0,1.2,-2.2,-1.0,3.3
2020-03-21 14:00:00,480.0,1.0,-2.1,-2.1,3.5
2020-03-21 15:00:00,474.0,3.1,-1.1,0.3,3.2
2020-03-21 16:00:00,473.0,0.7,-2.0,-1.1,3.6
2020-03-21 17:00:00,465.0,0.1,-1.7,-1.1,3.3
2020-03-21 18:00:00,456.0,-0.1,-0.7,-0.8,3.1
2020-03-21 19:00:00,444.0,2.8,-0.6,-0.5,3.2
2020-03-21 20:00:00,443.0,3.1,-0.9,0.8,3.4
2020-03-21 21:00:00,432.0,3.7,-2.3,-0.8,3.6
2020-03-21 22:00:00,421.0,3.5,-2.4,-1.3,3.7
2020-03-21 23:00:00,419.0,2.9,0.1,0.5,4.3
2020-03-22 00:00:00,432.0,3.5,-2.0,0.6,5.1
2020-03-22 01:00:00,439.0,1.5,-4.0,-1.6,5.3
2020-03-22 02:00:00,438.0,3.3,-3.4,-1.6,4.7
2020-03-22 03:00:00,439.0,3.7,-2.6,-1.1,4.6
2020-03-22 04:00:00,453.0,2.7,-1.6,-0.9,4.4
2020-03-22 05:00:00,431.0,4.2,-0.9,-0.7,3.5
2020-03-22 06:00:00,441.0,3.5,-2.3,-0.7,3.9
2020-03-22 07:00:00,462.0,1.8,-3.3,-0.4,4.1
2020-03-22 08:00:00,471.0,2.2,-2.1,-0.7,4.7
2020-03-22 09:00:00,466.0,1.9,-2.4,-0.5,5.1
2020-03-22 10:00:00,473.0,-0.2,-1.5,-0.8,5.5
2020-03-22 11:00:00,469.0,1.0,-2.5,-0.8,5.5
2020-03-22 12:00:00,462.0,3.9,-1.6,1.0,4.7
2020-03-22 13:00:00,452.0,4.8,-1.1,0.9,4.0
2020-03-22 14:00:00,446.0,4.9,-1.5,0.1,3.6
2020-03-22 15:00:00,449.0,4.0,-2.3,-1.1,3.8
2020-03-22 16:00:00,460.0,4.4,-0.4,1.4,4.1
2020-03-22 17:00:00,453.0,3.7,-0.6,1.7,4.1
2020-03-22 18:00:00,442.0,2.5,-2.1,-0.5,4.5
2020-03-22 19:00:00,444.0,1.9,-1.8,-2.2,4.5
2020-03-22 20:00:00,441.0,1.4,-1.4,-0.7,4.2
2020-03-22 21:00:00,444.0,2.2,-2.3,-0.4,3.8
2020-03-22 22:00:00,456.0,3.0,-2.3,-0.7,4.6
2020-03-22 23:00:00,462.0,2.9,-2.3,-1.3,5.0
2020-03-23 00:00:00,454.0,1.3,-2.3,-1.9,6.3
2020-03-23 01:00:00,457.0,1.8,-1.7,-3.6,6.8
2020-03-23 02:00:00,458.0,2.1,-1.8,-2.4,7.1
2020-03-23 03:00:00,459.0,1.8,-0.0,-2.0,7.5
2020-03-23 04:00:00,454.0,4.3,-0.8,1.4,5.8
2020-03-23 05:00:00,453.0,3.4,-2.1,2.2,4.6
2020-03-23 06:00:00,439.0,4.7,-0.2,1.1,3.6
2020-03-23 07:00:00,448.0,4.5,0.3,1.9,3.7
2020-03-23 08:00:00,447.0,4.1,1.0,2.7,4.1
2020-03-23 09:00:00,454.0,3.7,-0.2,1.2,4.8
2020-03-23 10:00:00,474.0,1.7,1.9,2.1,4.4
2020-03-23 11:00:00,474.0,3.0,-2.8,-1.4,3.5
2020-03-23 12:00:00,511.0,1.6,-2.7,-0.4,3.5
2020-03-23 13:00:00,501.0,-1.2,-0.0,-2.0,4.2
2020-03-23 14:00:00,505.0,-1.2,0.6,-1.7,4.9
2020-03-23 15:00:00,509.0,-2.3,-1.0,-1.0,5.1
2020-03-23 16:00:00,514.0,-2.1,-0.5,-0.0,4.6
2020-03-23 17:00:00,506.0,-0.1,-1.3,-0.8,4.4
2020-03-23 18:00:00,486.0,0.4,-2.2,-2.0,4.2
2020-03-23 19:00:00,501.0,-1.8,-1.0,-2.1,4.4
2020-03-23 20:00:00,509.0,-3.7,0.2,-0.7,3.4
2020-03-23 21:00:00,501.0,-4.1,0.3,-0.9,3.1
2020-03-23 22:00:00,477.0,-3.7,-0.9,-1.7,2.5
2020-03-23 23:00:00,472.0,-3.2,-1.0,-2.5,2.5
2020-03-24 00:00:00,452.0,-0.2,-3.4,-3.2,2.8
2020-03-24 01:00:00,463.0,1.0,-2.3,0.9,3.3
2020-03-24 02:00:00,471.0,1.4,-1.3,0.1,3.8
2020-03-24 03:00:00,473.0,2.6,-0.3,0.7,3.0
2020-03-24 04:00:00,472.0,2.8,-1.1,-0.3,2.8
2020-03-24 05:00:00,469.0,2.4,-1.6,-0.3,2.8
2020-03-24 06:00:00,466.0,2.2,-1.9,-1.5,3.0
2020-03-24 07:00:00,463.0,2.6,-1.4,-1.1,3.1
2020-03-24 08:00:00,460.0,2.5,-1.1,-1.4,3.2
2020-03-24 09:00:00,456.0,3.1,-1.3,0.7,3.2
2020-03-24 10:00:00,461.0,2.4,-2.3,0.4,3.6
2020-03-24 11:00:00,451.0,3.2,-0.5,-1.8,3.7
2020-03-24 12:00:00,437.0,3.7,-0.6,-0.6,3.1
2020-03-24 13:00:00,435.0,4.1,-0.2,-1.3,2.9
2020-03-24 14:00:00,432.0,4.4,0.1,-0.1,3.2
2020-03-24 15:00:00,431.0,3.8,-1.2,0.4,3.3
2020-03-24 16:00:00,425.0,4.2,0.1,0.0,3.1
2020-03-24 17:00:00,420.0,4.3,-0.7,-0.5,3.4
2020-03-24 18:00:00,414.0,4.1,-1.1,-0.3,3.3
2020-03-24 19:00:00,411.0,3.9,-1.3,-0.6,3.4
2020-03-24 20:00:00,408.0,3.4,-1.7,-0.9,3.4
2020-03-24 21:00:00,408.0,3.6,-1.5,-0.9,3.5
2020-03-24 22:00:00,402.0,3.8,-1.7,-0.8,3.5
2020-03-24 23:00:00,401.0,3.9,-2.2,-1.0,3.2
2020-03-25 00:00:00,400.0,3.9,-1.6,-1.5,3.4
2020-03-25 01:00:00,388.0,3.4,-2.1,-1.8,4.1
2020-03-25 02:00:00,400.0,4.4,-1.7,1.4,4.9
2020-03-25 03:00:00,414.0,5.1,-1.0,1.7,3.9
2020-03-25 04:00:00,406.0,4.7,-1.4,0.6,3.8
2020-03-25 05:00:00,398.0,3.8,-1.4,0.6,3.8
2020-03-25 06:00:00,397.0,3.4,-1.0,0.9,3.6
2020-03-25 07:00:00,400.0,3.0,-1.4,0.1,3.4
2020-03-25 08:00:00,395.0,2.8,-1.7,-0.3,3.6
2020-03-25 09:00:00,394.0,2.6,-1.6,-0.6,3.6
2020-03-25 10:00:00,391.0,2.1,-2.3,-0.7,3.9
2020-03-25 11:00:00,395.0,2.5,-1.4,0.7,4.7
2020-03-25 12:00:00,393.0,2.7,-0.9,0.8,4.2
2020-03-25 13:00:00,397.0,3.4,-0.1,0.9,3.4
2020-03-25 14:00:00,395.0,3.4,0.8,0.6,3.4
2020-03-25 15:00:00,391.0,2.1,1.9,0.7,4.0
2020-03-25 16:00:00,387.0,2.0,1.6,-0.1,4.1
2020-03-25 17:00:00,382.0,2.2,0.8,-1.4,4.3
2020-03-25 18:00:00,385.0,1.4,1.1,-1.5,4.3
2020-03-25 19:00:00,387.0,-0.3,1.3,-0.9,4.2
2020-03-25 20:00:00,381.0,1.0,1.0,-2.0,4.1
2020-03-25 21:00:00,383.0,0.1,-1.1,-3.4,4.3
2020-03-25 22:00:00,379.0,2.5,-1.8,-0.6,4.2
2020-03-25 23:00:00,371.0,2.0,-1.1,-1.5,4.3
2020-03-26 00:00:00,371.0,2.0,0.7,0.9,4.0
2020-03-26 01:00:00,365.0,3.5,-0.6,0.5,3.6
2020-03-26 02:00:00,372.0,3.3,-0.5,1.9,3.8
2020-03-26 03:00:00,364.0,3.3,-0.1,1.2,4.6
2020-03-26 04:00:00,388.0,1.1,-0.9,-0.1,4.5
2020-03-26 05:00:00,398.0,2.9,-1.0,0.3,3.9
2020-03-26 06:00:00,400.0,2.4,-1.3,-0.7,4.2
2020-03-26 07:00:00,402.0,2.8,-1.4,-0.4,4.4
2020-03-26 08:00:00,398.0,3.1,-1.7,-0.3,4.3
2020-03-26 09:00:00,386.0,2.9,-1.9,-0.8,4.8
2020-03-26 10:00:00,383.0,2.8,-1.9,-1.1,5.0
2020-03-26 11:00:00,380.0,3.3,-1.8,-0.1,5.3
2020-03-26 12:00:00,385.0,-0.2,-1.4,-1.6,5.1
2020-03-26 13:00:00,402.0,4.2,-0.8,0.3,4.4
2020-03-26 14:00:00,400.0,4.0,-1.1,-0.9,4.5
2020-03-26 15:00:00,400.0,0.1,-0.2,-0.4,7.0
2020-03-26 16:00:00,401.0,1.5,-4.1,-1.5,5.7
2020-03-26 17:00:00,392.0,4.8,-0.6,2.2,4.6
2020-03-26 18:00:00,394.0,4.8,-0.0,3.0,3.9
2020-03-26 19:00:00,400.0,3.7,-0.4,2.0,5.8
2020-03-26 20:00:00,414.0,1.5,-1.1,-1.3,6.7
2020-03-26 21:00:00,423.0,-1.7,0.3,-2.4,6.3
2020-03-26 22:00:00,425.0,-3.1,0.3,-2.3,6.5
2020-03-26 23:00:00,413.0,-0.9,-1.4,-1.5,6.2
2020-03-27 00:00:00,409.0,-0.6,-2.9,-0.9,5.8
2020-03-27 01:00:00,397.0,2.5,-1.4,0.6,5.5
2020-03-27 02:00:00,404.0,-0.6,-1.6,-1.0,5.3
2020-03-27 03:00:00,404.0,0.4,-1.6,-1.7,5.2
2020-03-27 04:00:00,401.0,-0.0,-1.6,-1.1,5.4
2020-03-27 05:00:00,402.0,0.4,0.2,-1.7,5.2
2020-03-27 06:00:00,403.0,2.2,-0.4,-0.6,5.0
2020-03-27 07:00:00,403.0,2.0,-0.5,0.9,4.5
2020-03-27 08:00:00,400.0,0.9,-1.1,-0.5,4.4
2020-03-27 09:00:00,395.0,0.7,-1.8,-0.5,4.3
2020-03-27 10:00:00,391.0,-1.0,-1.9,0.4,3.9
2020-03-27 11:00:00,388.0,-2.2,-0.8,-0.4,3.9
2020-03-27 12:00:00,392.0,-2.2,-0.6,-1.6,3.5
2020-03-27 13:00:00,382.0,1.0,-1.0,-0.4,4.0
2020-03-27 14:00:00,389.0,2.9,-2.7,0.1,3.4
2020-03-27 15:00:00,392.0,1.1,-3.2,-1.2,3.1
2020-03-27 16:00:00,400.0,2.5,-3.1,-1.7,3.3
2020-03-27 17:00:00,409.0,-1.1,-1.6,-2.2,3.8
2020-03-27 18:00:00,408.0,-2.9,-0.6,-1.5,4.3
2020-03-27 19:00:00,413.0,1.9,-2.0,-0.8,4.5
2020-03-27 20:00:00,409.0,3.7,-1.8,-0.4,4.4
2020-03-27 21:00:00,405.0,4.1,-1.1,0.2,4.8
2020-03-27 22:00:00,400.0,4.2,-0.6,1.4,4.9
2020-03-27 23:00:00,396.0,3.2,0.0,3.0,4.7
2020-03-28 00:00:00,396.0,3.0,-1.2,0.7,4.9
2020-03-28 01:00:00,382.0,4.0,-0.9,0.5,4.1
2020-03-28 02:00:00,376.0,4.0,-1.4,1.6,3.7
2020-03-28 03:00:00,363.0,4.1,-1.3,1.7,4.2
2020-03-28 04:00:00,364.0,3.5,-2.9,-0.9,4.0
2020-03-28 05:00:00,356.0,3.1,-2.7,-0.7,4.2
2020-03-28 06:00:00,370.0,0.6,-1.1,-0.3,5.5
2020-03-28 07:00:00,386.0,-2.5,0.7,-1.1,7.3
2020-03-28 08:00:00,375.0,1.4,0.2,-0.7,7.1
2020-03-28 09:00:00,372.0,0.1,0.7,-2.1,6.8
2020-03-28 10:00:00,370.0,0.5,0.7,-2.0,6.7
2020-03-28 11:00:00,367.0,1.8,0.2,-2.8,7.2
2020-03-28 12:00:00,358.0,3.6,-0.8,-0.5,7.5
2020-03-28 13:00:00,361.0,3.0,-1.6,1.1,8.3
2020-03-28 14:00:00,360.0,3.2,-1.1,1.6,7.5
2020-03-28 15:00:00,364.0,2.9,0.6,2.7,6.4
2020-03-28 16:00:00,362.0,3.2,0.2,2.2,5.9
2020-03-28 17:00:00,370.0,3.6,-0.6,1.8,5.5
2020-03-28 18:00:00,364.0,3.6,-0.9,-0.7,5.7
2020-03-28 19:00:00,371.0,0.3,0.4,-1.8,6.9
2020-03-28 20:00:00,373.0,1.0,-1.1,-0.6,6.9
2020-03-28 21:00:00,389.0,-2.3,-0.9,-3.4,5.4
2020-03-28 22:00:00,385.0,0.2,-2.2,-2.5,6.1
2020-03-28 23:00:00,384.0,3.2,-2.2,0.8,5.5
2020-03-29 00:00:00,387.0,3.5,-1.3,2.0,5.1
2020-03-29 01:00:00,392.0,4.0,-0.5,0.8,4.1
2020-03-29 02:00:00,392.0,3.8,-0.6,0.0,3.6
2020-03-29 03:00:00,394.0,3.5,-0.8,-0.7,3.8
2020-03-29 04:00:00,403.0,3.8,0.4,1.4,4.1
2020-03-29 05:00:00,402.0,4.3,-1.6,0.2,4.0
2020-03-29 06:00:00,401.0,3.6,-3.4,-0.8,4.6
2020-03-29 07:00:00,419.0,0.4,-2.6,-2.2,5.7
2020-03-29 08:00:00,424.0,0.2,-2.4,-2.0,5.9
2020-03-29 09:00:00,415.0,4.4,-2.7,2.3,5.7
2020-03-29 10:00:00,410.0,2.2,-1.1,0.8,6.0
2020-03-29 11:00:00,414.0,-2.5,-1.6,-2.8,7.3
2020-03-29 12:00:00,410.0,-2.0,-2.0,-2.6,7.3
2020-03-29 13:00:00,410.0,-2.3,-1.7,-2.6,6.3
2020-03-29 14:00:00,415.0,-3.1,-3.6,-1.0,5.3
2020-03-29 15:00:00,409.0,-2.3,-2.2,-3.2,5.4
2020-03-29 16:00:00,402.0,-1.3,-0.7,-2.4,6.1
2020-03-29 17:00:00,394.0,-0.8,-1.2,-2.9,5.6
2020-03-29 18:00:00,389.0,0.7,0.3,-2.1,5.2
2020-03-29 19:00:00,392.0,-0.6,-2.1,-3.2,4.5
2020-03-29 20:00:00,388.0,1.0,-3.0,-1.8,4.4
2020-03-29 21:00:00,396.0,-0.4,-2.3,-2.5,3.9
2020-03-29 22:00:00,399.0,-0.9,-2.4,-2.8,3.3
2020-03-29 23:00:00,390.0,-1.5,-2.5,-2.2,3.8
2020-03-30 00:00:00,386.0,-0.9,-2.8,-0.9,4.5
2020-03-30 01:00:00,385.0,-2.6,-0.7,-1.1,5.5
2020-03-30 02:00:00,389.0,-3.1,0.6,0.0,7.2
2020-03-30 03:00:00,388.0,-3.4,1.3,0.5,7.7
2020-03-30 04:00:00,362.0,3.1,-1.6,-2.5,5.9
2020-03-30 05:00:00,356.0,4.2,-2.7,0.1,4.1
2020-03-30 06:00:00,369.0,3.1,-2.1,0.2,5.2
2020-03-30 07:00:00,367.0,2.7,-1.1,-1.7,5.8
2020-03-30 08:00:00,360.0,3.8,0.4,-0.1,7.3
2020-03-30 09:00:00,363.0,3.1,-1.2,-0.5,7.7
2020-03-30 10:00:00,366.0,2.9,-1.5,-2.7,7.0
2020-03-30 11:00:00,355.0,4.1,-1.8,-2.8,5.5
2020-03-30 12:00:00,351.0,4.8,-2.3,-1.1,5.4
2020-03-30 13:00:00,393.0,5.5,-3.2,-0.6,3.2
2020-03-30 14:00:00,413.0,5.8,-3.0,-0.1,3.5
2020-03-30 15:00:00,410.0,5.9,-2.9,-0.1,3.3
2020-03-30 16:00:00,487.0,2.3,-1.0,-0.1,4.1
2020-03-30 17:00:00,499.0,3.5,-1.5,-2.9,4.0
2020-03-30 18:00:00,509.0,3.5,1.1,-2.6,4.3
2020-03-30 19:00:00,500.0,2.4,-1.8,-5.3,4.8
2020-03-30 20:00:00,485.0,3.5,-3.7,-2.6,5.2
2020-03-30 21:00:00,487.0,3.6,-4.4,-2.5,5.2
2020-03-30 22:00:00,493.0,3.0,-4.2,-3.2,5.0
2020-03-30 23:00:00,508.0,1.7,-3.5,-4.8,5.0
2020-03-31 00:00:00,512.0,1.3,-2.7,-4.9,4.3
2020-03-31 01:00:00,517.0,0.8,-1.3,-5.5,4.2
2020-03-31 02:00:00,521.0,-0.2,-3.6,-3.8,4.2
2020-03-31 03:00:00,502.0,2.2,-2.6,-1.2,4.9
2020-03-31 04:00:00,503.0,1.2,-3.4,0.9,5.0
2020-03-31 05:00:00,486.0,2.8,-3.1,3.1,4.5
2020-03-31 06:00:00,486.0,1.9,-2.9,-4.0,4.2
2020-03-31 07:00:00,452.0,4.3,-3.6,-1.7,3.4
2020-03-31 08:00:00,487.0,1.1,1.4,4.9,5.0
2020-03-31 09:00:00,473.0,4.2,-0.4,1.9,6.1
2020-03-31 10:00:00,469.0,3.3,-1.3,-0.7,7.0
2020-03-31 11:00:00,471.0,2.6,-3.4,-1.7,7.0
2020-03-31 12:00:00,482.0,2.4,-3.4,-3.2,6.5
2020-03-31 13:00:00,500.0,3.4,-4.1,-1.5,5.1
2020-03-31 14:00:00,526.0,2.6,-3.6,-1.3,4.6
2020-03-31 15:00:00,531.0,2.5,-3.0,-0.5,4.0
2020-03-31 16:00:00,522.0,3.6,-3.4,-0.1,3.4
2020-03-31 17:00:00,509.0,3.7,-2.6,-0.7,3.1
2020-03-31 18:00:00,513.0,2.8,-2.8,-1.6,2.8
2020-03-31 19:00:00,498.0,2.9,-2.2,-0.9,2.8
2020-03-31 20:00:00,504.0,1.4,-3.0,-0.7,3.5
2020-03-31 21:00:00,507.0,0.3,0.1,-2.5,3.7
2020-03-31 22:00:00,498.0,2.5,0.7,1.3,3.5
2020-03-31 23:00:00,493.0,2.1,-0.7,-0.6,3.0
2020-04-01 00:00:00,502.0,0.7,-0.0,-1.4,3.2
2020-04-01 01:00:00,504.0,0.4,-1.8,-1.0,3.1
2020-04-01 02:00:00,495.0,0.3,-1.7,-2.1,3.2
2020-04-01 03:00:00,469.0,2.1,2.6,-0.9,3.3
2020-04-01 04:00:00,451.0,3.2,0.5,-0.2,3.6
2020-04-01 05:00:00,457.0,2.0,-0.4,0.2,3.4
2020-04-01 06:00:00,489.0,-0.4,-2.1,-1.0,3.4
2020-04-01 07:00:00,486.0,-0.7,-1.9,-1.4,3.3
2020-04-01 08:00:00,476.0,2.0,-2.3,1.3,2.8
2020-04-01 09:00:00,461.0,2.4,-2.1,1.6,2.5
2020-04-01 10:00:00,453.0,1.8,-1.8,0.5,2.6
2020-04-01 11:00:00,451.0,1.1,-2.6,-0.3,3.0
2020-04-01 12:00:00,451.0,0.8,-3.0,0.4,3.1
2020-04-01 13:00:00,448.0,0.9,-3.0,0.7,3.3
2020-04-01 14:00:00,448.0,-0.4,-2.1,-0.3,3.2
2020-04-01 15:00:00,452.0,-2.7,-2.1,-1.1,3.2
2020-04-01 16:00:00,447.0,-1.6,-2.3,-1.6,3.2
2020-04-01 17:00:00,446.0,-1.2,-2.3,-1.9,3.6
2020-04-01 18:00:00,436.0,0.2,-2.8,-0.6,3.3
2020-04-01 19:00:00,436.0,0.9,-1.0,-2.2,3.5
2020-04-01 20:00:00,429.0,0.6,-1.2,-2.8,3.4
2020-04-01 21:00:00,422.0,2.0,-1.0,-1.2,3.4
2020-04-01 22:00:00,417.0,2.3,-1.9,-0.1,3.6
2020-04-01 23:00:00,412.0,2.7,0.1,-0.6,3.4
2020-04-02 00:00:00,406.0,3.2,1.1,0.2,3.3
2020-04-02 01:00:00,410.0,2.5,-0.6,1.3,3.6
2020-04-02 02:00:00,424.0,-0.1,-1.7,-1.1,3.6
2020-04-02 03:00:00,418.0,0.6,-0.9,-2.5,3.7
2020-04-02 04:00:00,412.0,2.2,0.4,-0.8,3.8
2020-04-02 05:00:00,424.0,0.2,-0.7,-2.3,3.4
2020-04-02 06:00:00,423.0,0.6,-0.6,-2.2,3.7
2020-04-02 07:00:00,422.0,1.0,-2.5,-1.5,3.9
2020-04-02 08:00:00,424.0,1.1,-2.5,-0.9,3.8
2020-04-02 09:00:00,414.0,2.5,0.1,2.4,3.9
2020-04-02 10:00:00,411.0,2.7,-2.4,-0.2,3.7
2020-04-02 11:00:00,414.0,1.8,-1.7,-0.2,3.7
2020-04-02 12:00:00,414.0,0.7,-2.5,-0.2,3.7
2020-04-02 13:00:00,414.0,0.0,-1.9,-0.5,3.4
2020-04-02 14:00:00,406.0,3.5,-0.9,0.3,2.9
2020-04-02 15:00:00,407.0,4.0,-0.4,1.0,3.1
2020-04-02 16:00:00,408.0,4.1,-0.4,0.6,3.3
2020-04-02 17:00:00,406.0,3.6,-1.8,-0.4,3.8
2020-04-02 18:00:00,406.0,3.7,-2.3,-0.9,4.2
2020-04-02 19:00:00,409.0,2.6,-2.4,-2.2,4.6
2020-04-02 20:00:00,416.0,2.0,-2.2,-3.3,5.2
2020-04-02 21:00:00,423.0,0.3,-2.9,-4.0,6.0
2020-04-02 22:00:00,389.0,5.1,-0.6,0.6,3.8
2020-04-02 23:00:00,390.0,5.3,0.2,-0.6,4.0
2020-04-03 00:00:00,392.0,5.3,-0.3,0.8,4.7
2020-04-03 01:00:00,391.0,4.5,-1.7,-2.8,4.4
2020-04-03 02:00:00,389.0,5.0,-1.6,-1.9,4.4
2020-04-03 03:00:00,386.0,5.6,-1.6,-0.3,3.1
2020-04-03 04:00:00,379.0,4.8,-1.7,-0.4,3.5
2020-04-03 05:00:00,395.0,4.5,-2.2,-1.7,3.3
2020-04-03 06:00:00,398.0,5.4,-1.7,-0.8,3.0
2020-04-03 07:00:00,394.0,5.3,-2.2,0.3,3.0
2020-04-03 08:00:00,395.0,5.2,-1.3,0.7,3.2
2020-04-03 09:00:00,382.0,5.0,-1.2,0.9,2.8
2020-04-03 10:00:00,381.0,4.8,-2.0,-0.4,2.5
2020-04-03 11:00:00,386.0,5.1,-2.0,0.4,3.0
2020-04-03 12:00:00,385.0,5.2,-1.5,1.2,3.1
2020-04-03 13:00:00,407.0,3.9,-1.9,0.7,3.7
2020-04-03 14:00:00,423.0,3.2,-4.2,-1.9,3.3
2020-04-03 15:00:00,420.0,3.9,-4.3,-1.3,3.3
2020-04-03 16:00:00,434.0,3.1,-3.8,-2.0,5.1
2020-04-03 17:00:00,438.0,3.0,-4.5,-1.6,6.0
2020-04-03 18:00:00,422.0,4.2,-3.6,-0.1,5.7
2020-04-03 19:00:00,415.0,3.3,-3.0,0.9,5.3
2020-04-03 20:00:00,427.0,-2.2,3.6,-2.0,7.4
2020-04-03 21:00:00,431.0,-2.7,2.8,-3.4,6.8
2020-04-03 22:00:00,430.0,-0.3,-2.3,-2.9,8.1
2020-04-03 23:00:00,422.0,0.1,-0.9,2.8,7.8
2020-04-04 00:00:00,428.0,-3.2,1.6,1.0,6.6
2020-04-04 01:00:00,430.0,-2.9,1.1,1.3,6.0
2020-04-04 02:00:00,424.0,-2.7,1.2,2.6,4.9
2020-04-04 03:00:00,414.0,-1.0,1.0,2.4,4.2
2020-04-04 04:00:00,412.0,2.7,-0.7,1.6,4.5
2020-04-04 05:00:00,430.0,3.4,-1.4,0.3,4.6
2020-04-04 06:00:00,431.0,3.4,0.1,-1.7,4.6
2020-04-04 07:00:00,435.0,2.5,-0.4,-0.8,4.5
2020-04-04 08:00:00,429.0,2.4,-1.5,-2.0,4.7
2020-04-04 09:00:00,431.0,0.3,-1.6,-2.8,4.5
2020-04-04 10:00:00,434.0,1.5,-1.8,-1.7,4.1
2020-04-04 11:00:00,433.0,2.8,-2.9,0.9,3.9
2020-04-04 12:00:00,423.0,3.4,-1.4,1.3,3.0
2020-04-04 13:00:00,422.0,3.3,-0.3,1.6,3.1
2020-04-04 14:00:00,427.0,2.4,-0.1,0.6,3.3
2020-04-04 15:00:00,416.0,1.3,1.9,1.3,3.1
2020-04-04 16:00:00,407.0,1.8,2.7,1.2,3.2
2020-04-04 17:00:00,402.0,1.7,0.6,0.6,2.8
2020-04-04 18:00:00,422.0,1.5,0.0,-1.9,3.2
2020-04-04 19:00:00,426.0,1.5,0.0,-2.3,3.5
2020-04-04 20:00:00,432.0,1.0,0.1,-3.0,4.0
2020-04-04 21:00:00,422.0,2.4,-0.2,-2.6,4.2
2020-04-04 22:00:00,419.0,2.9,-0.1,-2.0,4.6
2020-04-04 23:00:00,414.0,3.1,0.9,-1.9,4.8
2020-04-05 00:00:00,417.0,3.8,3.1,-2.0,6.3
2020-04-05 01:00:00,416.0,4.7,2.1,1.9,7.7
2020-04-05 02:00:00,414.0,4.3,-0.3,2.4,8.1
2020-04-05 03:00:00,432.0,6.4,-0.9,1.7,7.1
2020-04-05 04:00:00,431.0,4.4,2.8,3.0,8.2
2020-04-05 05:00:00,426.0,3.6,0.2,3.2,7.3
2020-04-05 06:00:00,430.0,3.5,1.6,2.0,6.7
2020-04-05 07:00:00,428.0,4.1,0.1,0.1,4.8
2020-04-05 08:00:00,447.0,0.1,1.7,-0.7,4.0
2020-04-05 09:00:00,441.0,-3.1,1.1,-1.2,3.8
2020-04-05 10:00:00,428.0,-2.7,1.8,-1.3,3.5
2020-04-05 11:00:00,430.0,-2.0,1.2,-1.1,3.9
2020-04-05 12:00:00,425.0,-1.1,1.1,0.7,3.1
2020-04-05 13:00:00,406.0,2.0,1.3,-0.8,2.9
2020-04-05 14:00:00,406.0,1.6,1.3,-0.5,3.1
2020-04-05 15:00:00,418.0,-0.7,0.6,-2.1,3.0
2020-04-05 16:00:00,406.0,0.6,1.5,-1.0,3.0
2020-04-05 17:00:00,400.0,0.8,2.2,-0.7,3.0
2020-04-05 18:00:00,395.0,0.8,0.7,-0.1,3.1
2020-04-05 19:00:00,391.0,0.7,-0.9,-0.1,3.2
2020-04-05 20:00:00,384.0,2.5,-0.4,0.1,3.3
2020-04-05 21:00:00,382.0,1.6,-2.0,-0.0,3.5
2020-04-05 22:00:00,381.0,0.5,-1.5,-1.0,3.7
2020-04-05 23:00:00,375.0,0.4,-1.6,-0.8,3.8
2020-04-06 00:00:00,377.0,0.4,-1.1,-0.8,3.7
2020-04-06 01:00:00,376.0,-1.2,-1.8,-0.8,3.6
2020-04-06 02:00:00,366.0,0.5,-1.0,-0.7,3.9
2020-04-06 03:00:00,375.0,-0.7,-1.2,-1.1,4.3
2020-04-06 04:00:00,370.0,1.2,-1.7,0.4,4.7
2020-04-06 05:00:00,369.0,0.9,-1.8,1.2,4.6
2020-04-06 06:00:00,364.0,1.8,-2.3,-0.4,4.6
2020-04-06 07:00:00,372.0,-1.2,-1.9,-1.1,4.5
